job_label,instance_id,mode,ranking_mode,k,alphabet,trace_len,chain_count,sum_I,eta_pair,lemma1_pass,lemma2_pass,lemma3_pass,all_pass,violation_count,trace
campaign_r1_task1_exhaustive,65,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p2,p0,p1"
campaign_r1_task1_exhaustive,66,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p2,p0,p0"
campaign_r1_task1_exhaustive,67,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p0,p1,p0"
campaign_r1_task1_exhaustive,68,exhaustive,adv_bias,2,3,5,1,0,2,True,True,True,True,0,"p0,p2,p1,p2,p0"
campaign_r1_task1_exhaustive,69,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p1,p1,p1,p0"
campaign_r1_task1_exhaustive,70,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p1,p2,p0"
campaign_r1_task1_exhaustive,71,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p0,p1,p0"
campaign_r1_task1_exhaustive,72,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p0,p0,p2"
campaign_r1_task1_exhaustive,73,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p2,p1,p0"
campaign_r1_task1_exhaustive,74,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p0,p1,p0"
campaign_r1_task1_exhaustive,75,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p0,p2,p2"
campaign_r1_task1_exhaustive,76,exhaustive,adv_bias,2,3,5,1,0,2,True,True,True,True,0,"p1,p0,p2,p1,p2"
campaign_r1_task1_exhaustive,77,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p2,p0,p2"
campaign_r1_task1_exhaustive,78,exhaustive,near_tie,2,3,5,0,0,1,True,True,True,True,0,"p0,p1,p2,p0,p1"
campaign_r1_task1_exhaustive,79,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p0,p1,p1"
campaign_r1_task1_exhaustive,80,exhaustive,adv_bias,2,3,5,1,0,2,True,True,True,True,0,"p0,p1,p2,p0,p2"
campaign_r1_task1_exhaustive,81,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p1,p0,p0,p2"
campaign_r1_task1_exhaustive,82,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p2,p1,p1"
campaign_r1_task1_exhaustive,83,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p2,p2,p0"
campaign_r1_task1_exhaustive,84,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p1,p0,p2"
campaign_r1_task1_exhaustive,85,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p2,p0,p1"
campaign_r1_task1_exhaustive,86,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p0,p2,p2"
campaign_r1_task1_exhaustive,87,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p2,p2,p1"
campaign_r1_task1_exhaustive,88,exhaustive,adv_bias,2,3,5,0,0,1,True,True,True,True,0,"p0,p1,p1,p2,p1"
campaign_r1_task1_exhaustive,89,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p2,p1,p0"
campaign_r1_task1_exhaustive,90,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p0,p2,p2"
campaign_r1_task1_exhaustive,91,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p1,p2,p1"
campaign_r1_task1_exhaustive,92,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p0,p0,p2"
campaign_r1_task1_exhaustive,93,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p2,p0,p0"
campaign_r1_task1_exhaustive,94,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p2,p1,p1,p2,p2"
campaign_r1_task1_exhaustive,95,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p1,p1,p0"
campaign_r1_task1_exhaustive,96,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p0,p2,p0"
campaign_r1_task1_exhaustive,97,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p2,p1,p2"
campaign_r1_task1_exhaustive,98,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p1,p0,p0"
campaign_r1_task1_exhaustive,99,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p2,p1,p2"
campaign_r1_task1_exhaustive,100,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p0,p0,p2"
campaign_r1_task1_exhaustive,101,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p0,p0,p2"
campaign_r1_task1_exhaustive,102,exhaustive,near_tie,2,3,5,0,0,1,True,True,True,True,0,"p2,p1,p0,p1,p2"
campaign_r1_task1_exhaustive,103,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p2,p1,p0"
campaign_r1_task1_exhaustive,104,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p2,p2,p0"
campaign_r1_task1_exhaustive,105,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p2,p2,p1"
campaign_r1_task1_exhaustive,106,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p2,p0,p0"
campaign_r1_task1_exhaustive,107,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p0,p1,p0,p0"
campaign_r1_task1_exhaustive,108,exhaustive,adv_bias,2,3,5,0,0,2,True,True,True,True,0,"p0,p2,p1,p0,p1"
campaign_r1_task1_exhaustive,109,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p2,p2,p1"
campaign_r1_task1_exhaustive,110,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p0,p2,p2"
campaign_r1_task1_exhaustive,111,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p0,p0,p1"
campaign_r1_task1_exhaustive,112,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p2,p0,p0"
campaign_r1_task1_exhaustive,113,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p0,p1,p0"
campaign_r1_task1_exhaustive,114,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p1,p0,p2"
campaign_r1_task1_exhaustive,115,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p0,p1,p1"
campaign_r1_task1_exhaustive,116,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p2,p0,p0,p1,p1"
campaign_r1_task1_exhaustive,117,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p1,p1,p1"
campaign_r1_task1_exhaustive,118,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p2,p2,p2"
campaign_r1_task1_exhaustive,119,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p1,p1,p2"
campaign_r1_task1_exhaustive,120,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p0,p1,p1"
campaign_r1_task1_exhaustive,121,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p0,p0,p1"
campaign_r1_task1_exhaustive,122,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p2,p1,p0,p2,p0"
campaign_r1_task1_exhaustive,123,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p2,p1,p2"
campaign_r1_task1_exhaustive,124,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p0,p0,p0"
campaign_r1_task1_exhaustive,125,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p0,p1,p0,p2"
campaign_r1_task1_exhaustive,126,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p0,p1,p1"
campaign_r1_task1_exhaustive,127,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p1,p2,p0"
campaign_r1_task1_exhaustive,128,exhaustive,adv_bias,2,3,5,0,0,2,True,True,True,True,0,"p1,p2,p0,p1,p0"
campaign_r1_task1_exhaustive,129,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p0,p0,p0"
campaign_r1_task1_exhaustive,130,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p0,p2,p0"
campaign_r1_task1_exhaustive,131,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p2,p2,p2"
campaign_r1_task1_exhaustive,132,exhaustive,adv_bias,2,3,5,1,0,1,True,True,True,True,0,"p1,p0,p0,p2,p1"
campaign_r1_task1_exhaustive,133,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p2,p2,p0"
campaign_r1_task1_exhaustive,134,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p1,p1,p0"
campaign_r1_task1_exhaustive,135,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p1,p1,p0"
campaign_r1_task1_exhaustive,136,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p1,p2,p0"
campaign_r1_task1_exhaustive,137,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p1,p1,p0"
campaign_r1_task1_exhaustive,138,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p2,p0,p1,p2,p1"
campaign_r1_task1_exhaustive,139,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p0,p2,p0"
campaign_r1_task1_exhaustive,140,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p0,p2,p2"
campaign_r1_task1_exhaustive,141,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p0,p1,p1,p2"
campaign_r1_task1_exhaustive,142,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p2,p1,p1"
campaign_r1_task1_exhaustive,143,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p2,p0,p1"
campaign_r1_task1_exhaustive,144,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p0,p1,p1"
campaign_r1_task1_exhaustive,145,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p0,p0,p2"
campaign_r1_task1_exhaustive,146,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p2,p0,p0,p2,p0"
campaign_r1_task1_exhaustive,147,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p2,p0,p2"
campaign_r1_task1_exhaustive,148,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p1,p0,p0"
campaign_r1_task1_exhaustive,149,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p0,p1,p2"
campaign_r1_task1_exhaustive,150,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p1,p0,p0"
campaign_r1_task1_exhaustive,151,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p2,p2,p0"
campaign_r1_task1_exhaustive,152,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p2,p1,p2,p2,p2"
campaign_r1_task1_exhaustive,153,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p1,p2,p0"
campaign_r1_task1_exhaustive,154,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p1,p0,p1"
campaign_r1_task1_exhaustive,155,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p1,p1,p1,p1"
campaign_r1_task1_exhaustive,156,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p2,p1,p1"
campaign_r1_task1_exhaustive,157,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p1,p1,p1"
campaign_r1_task1_exhaustive,158,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p2,p1,p0,p0,p1"
campaign_r1_task1_exhaustive,159,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p0,p0,p0,p1"
campaign_r1_task1_exhaustive,160,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p2,p0,p2"
campaign_r1_task1_exhaustive,161,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p2,p1,p1"
campaign_r1_task1_exhaustive,162,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p2,p2,p2"
campaign_r1_task1_exhaustive,163,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p2,p0,p1"
campaign_r1_task1_exhaustive,164,exhaustive,adv_bias,2,3,5,0,0,1,True,True,True,True,0,"p2,p0,p1,p2,p2"
campaign_r1_task1_exhaustive,165,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p1,p0,p0"
campaign_r1_task1_exhaustive,166,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p0,p0,p0"
campaign_r1_task1_exhaustive,167,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p1,p1,p2"
campaign_r1_task1_exhaustive,168,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p1,p1,p2"
campaign_r1_task1_exhaustive,169,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p0,p1,p0"
campaign_r1_task1_exhaustive,170,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p0,p1,p1"
campaign_r1_task1_exhaustive,171,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p1,p0,p2,p1"
campaign_r1_task1_exhaustive,172,exhaustive,adv_bias,2,3,5,0,0,1,True,True,True,True,0,"p1,p1,p0,p2,p1"
campaign_r1_task1_exhaustive,173,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p2,p0,p0"
campaign_r1_task1_exhaustive,174,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p2,p0,p1,p2,p0"
campaign_r1_task1_exhaustive,175,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p1,p0,p1"
campaign_r1_task1_exhaustive,176,exhaustive,adv_bias,2,3,5,1,0,2,True,True,True,True,0,"p2,p0,p1,p0,p1"
campaign_r1_task1_exhaustive,177,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p1,p2,p2"
campaign_r1_task1_exhaustive,178,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p1,p1,p1"
campaign_r1_task1_exhaustive,179,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p1,p0,p1"
campaign_r1_task1_exhaustive,180,exhaustive,adv_bias,2,3,5,0,0,1,True,True,True,True,0,"p2,p0,p0,p1,p0"
campaign_r1_task1_exhaustive,181,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p1,p0,p2"
campaign_r1_task1_exhaustive,182,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p2,p2,p0,p2,p2"
campaign_r1_task1_exhaustive,183,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p2,p1,p2"
campaign_r1_task1_exhaustive,184,exhaustive,adv_bias,2,3,5,0,0,1,True,True,True,True,0,"p0,p0,p1,p2,p1"
campaign_r1_task1_exhaustive,185,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p1,p1,p1,p2"
campaign_r1_task1_exhaustive,186,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p1,p2,p0"
campaign_r1_task1_exhaustive,187,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p0,p0,p0,p1,p2"
campaign_r1_task1_exhaustive,188,exhaustive,adv_bias,2,3,5,0,0,0,True,True,True,True,0,"p0,p2,p0,p2,p1"
campaign_r1_task1_exhaustive,189,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p2,p0,p2"
campaign_r1_task1_exhaustive,190,exhaustive,near_tie,2,3,5,0,0,0,True,True,True,True,0,"p0,p1,p1,p0,p2"
campaign_r1_task1_exhaustive,191,exhaustive,noisy,2,3,5,0,0,0,True,True,True,True,0,"p1,p0,p1,p2,p0"
campaign_r1_task1_exhaustive,192,exhaustive,adv_bias,2,3,5,0,0,1,True,True,True,True,0,"p1,p0,p2,p2,p0"
campaign_r1_task1_exhaustive,193,exhaustive,oracle,2,3,5,0,0,0,True,True,True,True,0,"p1,p2,p1,p1,p1"
campaign_r1_task1_exhaustive,194,exhaustive,oracle,2,3,6,0,0,0,True,True,True,True,0,"p1,p0,p0,p1,p0,p1"
campaign_r1_task1_exhaustive,195,exhaustive,near_tie,2,3,6,0,0,0,True,True,True,True,0,"p0,p1,p1,p2,p1,p1"
campaign_r1_task1_exhaustive,196,exhaustive,noisy,2,3,6,0,0,0,True,True,True,True,0,"p1,p1,p1,p1,p1,p0"
campaign_r1_task1_exhaustive,197,exhaustive,adv_bias,2,3,6,1,0,2,True,True,True,True,0,"p1,p2,p0,p0,p2,p1"
campaign_r1_task1_exhaustive,198,exhaustive,oracle,2,3,6,0,0,0,True,True,True,True,0,"p0,p2,p0,p0,p0,p2"
campaign_r1_task1_exhaustive,199,exhaustive,near_tie,2,3,6,0,0,0,True,True,True,True,0,"p2,p0,p2,p1,p2,p2"
campaign_r1_task1_exhaustive,200,exhaustive,noisy,2,3,6,0,0,0,True,True,True,True,0,"p2,p2,p2,p1,p1,p1"
campaign_r1_task1_exhaustive,201,exhaustive,adv_bias,2,3,6,0,0,0,True,True,True,True,0,"p0,p1,p0,p0,p2,p2"
campaign_r1_task1_exhaustive,202,exhaustive,oracle,2,3,6,0,0,0,True,True,True,True,0,"p1,p0,p2,p1,p1,p1"
campaign_r1_task1_exhaustive,203,exhaustive,near_tie,2,3,6,0,0,0,True,True,True,True,0,"p1,p1,p2,p2,p0,p2"
campaign_r1_task1_exhaustive,204,exhaustive,noisy,2,3,6,0,0,0,True,True,True,True,0,"p0,p1,p2,p0,p0,p0"
