job_label,instance_id,mode,ranking_mode,k,trace_len,trace,lemma,chain_id,phase,damage_D,I_size,lemma1_chain_monotone,lemma2_head_bound,head_victim_e1,head_stale_set,I_set,a_values
campaign_r1_task3_exhaustive,14809,exhaustive,adv_bias,2,8,"p3,p3,p3,p2,p1,p3,p0,p1",lemma2_head_bound,ph2_c0,2,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,14953,exhaustive,adv_bias,2,8,"p2,p1,p2,p0,p3,p2,p0,p0",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,14953,exhaustive,adv_bias,2,8,"p2,p1,p2,p0,p3,p2,p0,p0",lemma2_head_bound,ph2_c0,2,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,15061,exhaustive,adv_bias,2,8,"p2,p1,p1,p0,p1,p3,p0,p2",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"2,1000000000000"
campaign_r1_task3_exhaustive,15165,exhaustive,adv_bias,2,8,"p0,p2,p1,p1,p2,p3,p3,p1",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,15165,exhaustive,adv_bias,2,8,"p0,p2,p1,p1,p2,p3,p3,p1",lemma2_head_bound,ph2_c0,2,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,15185,exhaustive,adv_bias,2,8,"p3,p2,p1,p0,p1,p0,p2,p1",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,15185,exhaustive,adv_bias,2,8,"p3,p2,p1,p0,p1,p0,p2,p1",lemma2_head_bound,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,15393,exhaustive,adv_bias,2,8,"p1,p0,p2,p0,p3,p2,p2,p1",lemma2_head_bound,ph2_c0,2,2,0,True,False,p1,p1,,"3,1000000000000"
campaign_r1_task3_exhaustive,15533,exhaustive,adv_bias,2,8,"p2,p3,p3,p1,p2,p0,p0,p1",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,15533,exhaustive,adv_bias,2,8,"p2,p3,p3,p1,p2,p0,p0,p1",lemma2_head_bound,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,15677,exhaustive,adv_bias,2,8,"p2,p1,p3,p0,p2,p2,p3,p1",lemma2_head_bound,ph2_c0,2,2,0,True,False,p1,p1,,"3,1000000000000"
campaign_r1_task3_exhaustive,16142,exhaustive,adv_bias,2,9,"p2,p2,p0,p3,p0,p1,p2,p3,p3",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"1,1000000000000"
campaign_r1_task3_exhaustive,16238,exhaustive,adv_bias,2,9,"p1,p0,p3,p2,p1,p1,p2,p3,p1",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,16238,exhaustive,adv_bias,2,9,"p1,p0,p3,p2,p1,p1,p2,p3,p1",lemma2_head_bound,ph3_c0,3,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,16306,exhaustive,adv_bias,2,9,"p0,p1,p2,p0,p3,p2,p1,p2,p0",lemma2_head_bound,ph2_c0,2,2,0,True,False,p1,p1,,"2,3"
campaign_r1_task3_exhaustive,16486,exhaustive,adv_bias,2,9,"p1,p1,p2,p1,p3,p1,p0,p3,p2",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"2,1000000000000"
campaign_r1_task3_exhaustive,16690,exhaustive,adv_bias,2,9,"p2,p1,p0,p2,p2,p3,p2,p0,p3",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,16690,exhaustive,adv_bias,2,9,"p2,p1,p0,p2,p2,p3,p2,p0,p3",lemma2_head_bound,ph3_c0,3,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,16698,exhaustive,adv_bias,2,9,"p1,p1,p1,p2,p0,p3,p0,p1,p3",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,16698,exhaustive,adv_bias,2,9,"p1,p1,p1,p2,p0,p3,p0,p1,p3",lemma2_head_bound,ph2_c0,2,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17350,exhaustive,adv_bias,2,9,"p3,p2,p1,p0,p2,p2,p2,p1,p1",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17350,exhaustive,adv_bias,2,9,"p3,p2,p1,p0,p2,p2,p2,p1,p1",lemma2_head_bound,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17458,exhaustive,adv_bias,2,9,"p0,p2,p0,p1,p3,p1,p2,p0,p3",lemma2_head_bound,ph2_c0,2,2,0,True,False,p0,p0,,"1,1000000000000"
campaign_r1_task3_exhaustive,17850,exhaustive,adv_bias,2,10,"p2,p1,p1,p3,p3,p2,p2,p3,p0,p2",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17850,exhaustive,adv_bias,2,10,"p2,p1,p1,p3,p3,p2,p2,p3,p0,p2",lemma2_head_bound,ph2_c0,2,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17853,exhaustive,noisy,2,10,"p1,p3,p3,p2,p0,p2,p3,p1,p3,p2",lemma2_head_bound,ph2_c0,2,2,0,True,False,p1,p1,,"1,2"
campaign_r1_task3_exhaustive,17926,exhaustive,adv_bias,2,10,"p3,p0,p1,p0,p0,p2,p2,p3,p0,p2",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17926,exhaustive,adv_bias,2,10,"p3,p0,p1,p0,p0,p2,p2,p3,p0,p2",lemma2_head_bound,ph3_c0,3,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17962,exhaustive,adv_bias,2,10,"p1,p0,p3,p3,p1,p0,p2,p1,p0,p3",lemma2_head_bound,ph3_c0,3,2,0,True,False,p3,p3,,"2,1000000000000"
campaign_r1_task3_exhaustive,17982,exhaustive,adv_bias,2,10,"p3,p2,p1,p0,p1,p1,p2,p0,p1,p2",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17982,exhaustive,adv_bias,2,10,"p3,p2,p1,p0,p1,p1,p2,p0,p1,p2",lemma2_head_bound,ph3_c0,3,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,17994,exhaustive,adv_bias,2,10,"p0,p2,p1,p2,p3,p0,p3,p1,p0,p2",lemma2_head_bound,ph3_c0,3,2,0,True,False,p2,p2,,"2,1000000000000"
campaign_r1_task3_exhaustive,18030,exhaustive,adv_bias,2,10,"p2,p3,p0,p1,p3,p1,p2,p3,p1,p0",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p0,p0,,"3,1"
campaign_r1_task3_exhaustive,18030,exhaustive,adv_bias,2,10,"p2,p3,p0,p1,p3,p1,p2,p3,p1,p0",lemma2_head_bound,ph3_c0,3,2,0,False,False,p0,p0,,"3,1"
campaign_r1_task3_exhaustive,18066,exhaustive,adv_bias,2,10,"p1,p1,p0,p1,p0,p3,p2,p0,p3,p1",lemma2_head_bound,ph2_c0,2,2,0,True,False,p1,p1,,"2,1000000000000"
campaign_r1_task3_exhaustive,18162,exhaustive,adv_bias,2,10,"p3,p0,p1,p0,p0,p3,p1,p2,p3,p3",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18162,exhaustive,adv_bias,2,10,"p3,p0,p1,p0,p0,p3,p1,p2,p3,p3",lemma2_head_bound,ph3_c0,3,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18274,exhaustive,adv_bias,2,10,"p2,p3,p1,p1,p2,p0,p1,p3,p2,p0",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p3,p3,,"2,2"
campaign_r1_task3_exhaustive,18274,exhaustive,adv_bias,2,10,"p2,p3,p1,p1,p2,p0,p1,p3,p2,p0",lemma2_head_bound,ph2_c0,2,2,0,False,False,p3,p3,,"2,2"
campaign_r1_task3_exhaustive,18286,exhaustive,adv_bias,2,10,"p2,p3,p3,p0,p3,p0,p1,p0,p3,p1",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18286,exhaustive,adv_bias,2,10,"p2,p3,p3,p0,p3,p0,p1,p0,p3,p1",lemma2_head_bound,ph3_c0,3,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18386,exhaustive,adv_bias,2,10,"p0,p2,p3,p0,p2,p1,p0,p2,p3,p0",lemma1_chain_monotone,ph4_c0,4,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18386,exhaustive,adv_bias,2,10,"p0,p2,p3,p0,p2,p1,p0,p2,p3,p0",lemma2_head_bound,ph4_c0,4,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18398,exhaustive,adv_bias,2,10,"p2,p0,p3,p2,p1,p3,p0,p0,p0,p3",lemma2_head_bound,ph2_c0,2,2,0,True,False,p0,p0,,"2,1000000000000"
campaign_r1_task3_exhaustive,18466,exhaustive,adv_bias,2,10,"p0,p1,p1,p2,p3,p2,p0,p3,p1,p2",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p1,p1,,"2,2"
campaign_r1_task3_exhaustive,18466,exhaustive,adv_bias,2,10,"p0,p1,p1,p2,p3,p2,p0,p3,p1,p2",lemma2_head_bound,ph2_c0,2,2,0,False,False,p1,p1,,"2,2"
campaign_r1_task3_exhaustive,18545,exhaustive,noisy,2,10,"p2,p0,p3,p1,p0,p2,p0,p3,p2,p1",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"1,4"
campaign_r1_task3_exhaustive,18678,exhaustive,adv_bias,2,10,"p3,p0,p1,p0,p1,p2,p0,p3,p3,p0",lemma2_head_bound,ph2_c0,2,2,0,True,False,p3,p3,,"2,1000000000000"
campaign_r1_task3_exhaustive,18694,exhaustive,adv_bias,2,10,"p3,p1,p3,p1,p0,p1,p1,p2,p0,p0",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18694,exhaustive,adv_bias,2,10,"p3,p1,p3,p1,p0,p1,p1,p2,p0,p0",lemma2_head_bound,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18702,exhaustive,adv_bias,2,10,"p2,p3,p3,p0,p0,p1,p0,p2,p1,p1",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18702,exhaustive,adv_bias,2,10,"p2,p3,p3,p0,p0,p1,p0,p2,p1,p1",lemma2_head_bound,ph2_c0,2,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18786,exhaustive,adv_bias,2,10,"p2,p0,p1,p3,p2,p1,p2,p2,p0,p1",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18786,exhaustive,adv_bias,2,10,"p2,p0,p1,p3,p2,p1,p2,p2,p0,p1",lemma2_head_bound,ph3_c0,3,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18830,exhaustive,adv_bias,2,10,"p1,p0,p0,p2,p1,p3,p2,p0,p2,p2",lemma2_head_bound,ph2_c0,2,2,0,True,False,p0,p0,,"2,1000000000000"
campaign_r1_task3_exhaustive,18950,exhaustive,adv_bias,2,10,"p1,p1,p2,p0,p3,p1,p0,p2,p2,p3",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"2,3"
campaign_r1_task3_exhaustive,18994,exhaustive,adv_bias,2,10,"p2,p0,p1,p2,p3,p1,p1,p1,p0,p1",lemma2_head_bound,ph2_c0,2,2,0,True,False,p0,p0,,"4,1000000000000"
campaign_r1_task3_exhaustive,18998,exhaustive,adv_bias,2,10,"p3,p0,p2,p3,p0,p0,p0,p1,p2,p0",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,18998,exhaustive,adv_bias,2,10,"p3,p0,p2,p3,p0,p0,p0,p1,p2,p0",lemma2_head_bound,ph3_c0,3,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19018,exhaustive,adv_bias,2,10,"p0,p2,p2,p1,p2,p3,p1,p0,p2,p2",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p0,p0,,"2,2"
campaign_r1_task3_exhaustive,19018,exhaustive,adv_bias,2,10,"p0,p2,p2,p1,p2,p3,p1,p0,p2,p2",lemma2_head_bound,ph2_c0,2,2,0,False,False,p0,p0,,"2,2"
campaign_r1_task3_exhaustive,19026,exhaustive,adv_bias,2,10,"p0,p0,p1,p0,p0,p3,p3,p2,p1,p3",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19026,exhaustive,adv_bias,2,10,"p0,p0,p1,p0,p0,p3,p3,p2,p1,p3",lemma2_head_bound,ph2_c0,2,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19078,exhaustive,adv_bias,2,10,"p0,p1,p1,p3,p1,p2,p3,p3,p0,p1",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p0,p0,,"3,3"
campaign_r1_task3_exhaustive,19078,exhaustive,adv_bias,2,10,"p0,p1,p1,p3,p1,p2,p3,p3,p0,p1",lemma2_head_bound,ph2_c0,2,2,0,False,False,p0,p0,,"3,3"
campaign_r1_task3_exhaustive,19190,exhaustive,adv_bias,2,10,"p3,p0,p2,p1,p3,p1,p1,p2,p2,p3",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19190,exhaustive,adv_bias,2,10,"p3,p0,p2,p1,p3,p1,p1,p2,p2,p3",lemma2_head_bound,ph3_c0,3,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19286,exhaustive,adv_bias,2,10,"p2,p1,p1,p3,p0,p3,p0,p1,p3,p2",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"2,1000000000000"
campaign_r1_task3_exhaustive,19290,exhaustive,adv_bias,2,10,"p0,p1,p3,p2,p1,p3,p0,p3,p2,p3",lemma2_head_bound,ph2_c0,2,2,0,True,False,p0,p0,,"2,3"
campaign_r1_task3_exhaustive,19326,exhaustive,adv_bias,2,10,"p1,p1,p3,p0,p0,p2,p0,p1,p3,p2",lemma2_head_bound,ph2_c0,2,2,0,True,False,p3,p3,,"1,1000000000000"
campaign_r1_task3_exhaustive,19342,exhaustive,adv_bias,2,10,"p2,p0,p3,p1,p0,p1,p2,p3,p0,p2",lemma1_chain_monotone,ph4_c0,4,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19342,exhaustive,adv_bias,2,10,"p2,p0,p3,p1,p0,p1,p2,p3,p0,p2",lemma2_head_bound,ph4_c0,4,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19530,exhaustive,adv_bias,2,10,"p3,p0,p1,p2,p0,p3,p2,p1,p0,p2",lemma1_chain_monotone,ph4_c0,4,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19530,exhaustive,adv_bias,2,10,"p3,p0,p1,p2,p0,p3,p2,p1,p0,p2",lemma2_head_bound,ph4_c0,4,2,0,False,False,p3,p3,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19618,exhaustive,adv_bias,2,10,"p1,p1,p2,p3,p3,p0,p1,p3,p3,p2",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"3,1000000000000"
campaign_r1_task3_exhaustive,19782,exhaustive,adv_bias,2,10,"p1,p2,p3,p0,p1,p1,p3,p2,p3,p3",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"3,1000000000000"
campaign_r1_task3_exhaustive,19814,exhaustive,adv_bias,2,10,"p1,p0,p1,p0,p2,p3,p2,p2,p0,p3",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19814,exhaustive,adv_bias,2,10,"p1,p0,p1,p0,p2,p3,p2,p2,p0,p3",lemma2_head_bound,ph2_c0,2,2,0,False,False,p1,p1,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,19859,exhaustive,adv_bias,2,11,"p2,p1,p2,p3,p1,p0,p1,p1,p3,p2,p0",lemma2_head_bound,ph3_c0,3,2,0,True,False,p2,p2,,"1,1000000000000"
campaign_r1_task3_exhaustive,19911,exhaustive,adv_bias,2,11,"p1,p1,p0,p2,p3,p0,p0,p2,p2,p1,p3",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p1,p1,,"4,3"
campaign_r1_task3_exhaustive,19911,exhaustive,adv_bias,2,11,"p1,p1,p0,p2,p3,p0,p0,p2,p2,p1,p3",lemma2_head_bound,ph2_c0,2,2,0,False,False,p1,p1,,"4,3"
campaign_r1_task3_exhaustive,20023,exhaustive,adv_bias,2,11,"p0,p1,p3,p2,p1,p3,p3,p0,p2,p1,p3",lemma2_head_bound,ph3_c0,3,2,0,True,False,p2,p2,,"1,2"
campaign_r1_task3_exhaustive,20103,exhaustive,adv_bias,2,11,"p0,p3,p3,p2,p3,p1,p2,p0,p0,p2,p3",lemma2_head_bound,ph2_c0,2,2,0,True,False,p0,p0,,"2,4"
campaign_r1_task3_exhaustive,20123,exhaustive,adv_bias,2,11,"p1,p3,p2,p0,p1,p2,p2,p3,p1,p0,p2",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p0,p0,,"2,2"
campaign_r1_task3_exhaustive,20123,exhaustive,adv_bias,2,11,"p1,p3,p2,p0,p1,p2,p2,p3,p1,p0,p2",lemma2_head_bound,ph3_c0,3,2,0,False,False,p0,p0,,"2,2"
campaign_r1_task3_exhaustive,20143,exhaustive,adv_bias,2,11,"p3,p1,p2,p0,p0,p2,p2,p3,p0,p1,p2",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p1,p1,,"2,2"
campaign_r1_task3_exhaustive,20143,exhaustive,adv_bias,2,11,"p3,p1,p2,p0,p0,p2,p2,p3,p0,p1,p2",lemma2_head_bound,ph2_c0,2,2,0,False,False,p1,p1,,"2,2"
campaign_r1_task3_exhaustive,20195,exhaustive,adv_bias,2,11,"p1,p2,p0,p2,p0,p3,p1,p1,p3,p0,p1",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,20195,exhaustive,adv_bias,2,11,"p1,p2,p0,p2,p0,p3,p1,p1,p3,p0,p1",lemma2_head_bound,ph3_c0,3,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,20275,exhaustive,adv_bias,2,11,"p2,p3,p2,p0,p1,p0,p2,p1,p1,p1,p3",lemma2_head_bound,ph2_c0,2,2,0,True,False,p3,p3,,"4,1000000000000"
campaign_r1_task3_exhaustive,20323,exhaustive,adv_bias,2,11,"p3,p1,p3,p0,p2,p3,p1,p1,p0,p3,p2",lemma2_head_bound,ph3_c0,3,2,0,True,False,p2,p2,,"2,1000000000000"
campaign_r1_task3_exhaustive,20363,exhaustive,adv_bias,2,11,"p1,p2,p0,p3,p3,p3,p3,p2,p0,p1,p0",lemma2_head_bound,ph2_c0,2,2,0,True,False,p1,p1,,"2,1000000000000"
campaign_r1_task3_exhaustive,20607,exhaustive,adv_bias,2,11,"p2,p2,p1,p3,p1,p3,p0,p1,p2,p1,p1",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"2,1000000000000"
campaign_r1_task3_exhaustive,20743,exhaustive,adv_bias,2,11,"p2,p3,p1,p0,p2,p1,p3,p1,p0,p1,p1",lemma2_head_bound,ph2_c0,2,2,0,True,False,p3,p3,,"2,3"
campaign_r1_task3_exhaustive,20755,exhaustive,adv_bias,2,11,"p2,p0,p2,p0,p0,p1,p3,p0,p1,p1,p2",lemma2_head_bound,ph2_c0,2,2,0,True,False,p2,p2,,"3,1000000000000"
campaign_r1_task3_exhaustive,20762,exhaustive,noisy,2,11,"p2,p3,p0,p1,p2,p3,p1,p3,p3,p0,p2",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p3,p3,,"1,1"
campaign_r1_task3_exhaustive,20762,exhaustive,noisy,2,11,"p2,p3,p0,p1,p2,p3,p1,p3,p3,p0,p2",lemma2_head_bound,ph2_c0,2,2,0,False,False,p3,p3,,"1,1"
campaign_r1_task3_exhaustive,20939,exhaustive,adv_bias,2,11,"p3,p1,p2,p3,p1,p2,p1,p0,p2,p3,p1",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p3,p3,,"2,2"
campaign_r1_task3_exhaustive,20939,exhaustive,adv_bias,2,11,"p3,p1,p2,p3,p1,p2,p1,p0,p2,p3,p1",lemma2_head_bound,ph3_c0,3,2,0,False,False,p3,p3,,"2,2"
campaign_r1_task3_exhaustive,20983,exhaustive,adv_bias,2,11,"p1,p0,p3,p3,p1,p3,p2,p1,p0,p1,p1",lemma2_head_bound,ph2_c0,2,2,0,True,False,p0,p0,,"2,1000000000000"
campaign_r1_task3_exhaustive,21003,exhaustive,adv_bias,2,11,"p2,p0,p2,p3,p0,p1,p3,p2,p0,p0,p2",lemma1_chain_monotone,ph2_c0,2,2,0,False,False,p2,p2,,"2,2"
campaign_r1_task3_exhaustive,21003,exhaustive,adv_bias,2,11,"p2,p0,p2,p3,p0,p1,p3,p2,p0,p0,p2",lemma2_head_bound,ph2_c0,2,2,0,False,False,p2,p2,,"2,2"
campaign_r1_task3_exhaustive,21047,exhaustive,adv_bias,2,11,"p0,p2,p3,p1,p3,p3,p2,p1,p3,p2,p2",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,21047,exhaustive,adv_bias,2,11,"p0,p2,p3,p1,p3,p3,p2,p1,p3,p2,p2",lemma2_head_bound,ph3_c0,3,2,0,False,False,p0,p0,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,21051,exhaustive,adv_bias,2,11,"p2,p2,p1,p1,p0,p3,p3,p1,p0,p3,p1",lemma1_chain_monotone,ph3_c0,3,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
campaign_r1_task3_exhaustive,21051,exhaustive,adv_bias,2,11,"p2,p2,p1,p1,p0,p3,p3,p1,p0,p3,p1",lemma2_head_bound,ph3_c0,3,2,0,False,False,p2,p2,,"1000000000000,1000000000000"
